"market_id","created_at","title","ticker","strike_price","deadline","price_lvl","yes_price","resolution"
7628,"2025-09-05 08:00:36.741","💎 $BTC above $110708.90 on Sep 6, 08:00 UTC?","BTC","110708.90","Sep 6, 08:00 UTC",1,0.81000000000000000000,"YES"
7631,"2025-09-05 08:01:12.758","💎 $BTC above $112968.27 on Sep 6, 08:00 UTC?","BTC","112968.27","Sep 6, 08:00 UTC",2,0.41800000000000000000,"NO"
7633,"2025-09-05 08:01:53.160","💎 $BTC above $115227.64 on Sep 6, 08:00 UTC?","BTC","115227.64","Sep 6, 08:00 UTC",3,0.061,"NO"
7702,"2025-09-06 08:00:31.879","💎 $BTC above $108614.43 on Sep 7, 08:00 UTC?","BTC","108614.43","Sep 7, 08:00 UTC",1,0.88600000000000000000,"YES"
7703,"2025-09-06 08:01:10.030","💎 $BTC above $110831.05 on Sep 7, 08:00 UTC?","BTC","110831.05","Sep 7, 08:00 UTC",2,0.50000000000000000000,"NO"
7704,"2025-09-06 08:01:43.524","💎 $BTC above $113047.67 on Sep 7, 08:00 UTC?","BTC","113047.67","Sep 7, 08:00 UTC",3,0.11600000000000000000,"NO"
7731,"2025-09-07 08:00:32.861","💎 $BTC above $108554.22 on Sep 8, 08:00 UTC?","BTC","108554.22","Sep 8, 08:00 UTC",1,0.91500000000000000000,"YES"
7732,"2025-09-07 08:01:08.438","💎 $BTC above $110769.61 on Sep 8, 08:00 UTC?","BTC","110769.61","Sep 8, 08:00 UTC",2,0.513,"YES"
7733,"2025-09-07 08:01:44.526","💎 $BTC above $112985.00 on Sep 8, 08:00 UTC?","BTC","112985.00","Sep 8, 08:00 UTC",3,0.19739130379169753208754,"NO"
7760,"2025-09-08 08:00:36.621","💎 $BTC above $109048.92 on Sep 9, 08:00 UTC?","BTC","109048.92","Sep 9, 08:00 UTC",1,0.99900000000000000000,"YES"
7762,"2025-09-08 08:01:13.863","💎 $BTC above $111274.41 on Sep 9, 08:00 UTC?","BTC","111274.41","Sep 9, 08:00 UTC",2,0.69000000000000000000,"YES"
7763,"2025-09-08 08:01:47.626","💎 $BTC above $113499.90 on Sep 9, 08:00 UTC?","BTC","113499.90","Sep 9, 08:00 UTC",3,0.996,"NO"
7799,"2025-09-09 08:00:42.049","💎 $BTC above $110742.09 on Sep 10, 08:00 UTC?","BTC","110742.09","Sep 10, 08:00 UTC",1,0.99900000000000000000,"YES"
7802,"2025-09-09 08:01:22.976","💎 $BTC above $113002.13 on Sep 10, 08:00 UTC?","BTC","113002.13","Sep 10, 08:00 UTC",2,0.50000000000000000000,"NO"
7803,"2025-09-09 08:02:03.752","💎 $BTC above $115262.17 on Sep 10, 08:00 UTC?","BTC","115262.17","Sep 10, 08:00 UTC",3,0.17400000000000000000,"NO"
7836,"2025-09-10 08:00:35.956","💎 $BTC above $110294.97 on Sep 11, 08:00 UTC?","BTC","110294.97","Sep 11, 08:00 UTC",1,0.96300000000000000000,"YES"
7839,"2025-09-10 08:01:17.716","💎 $BTC above $112545.89 on Sep 11, 08:00 UTC?","BTC","112545.89","Sep 11, 08:00 UTC",2,0.00200000000000000000,"YES"
7840,"2025-09-10 08:01:52.748","💎 $BTC above $114796.81 on Sep 11, 08:00 UTC?","BTC","114796.81","Sep 11, 08:00 UTC",3,0.4,"NO"
7872,"2025-09-11 08:00:33.845","💎 $BTC above $112400.93 on Sep 12, 08:00 UTC?","BTC","112400.93","Sep 12, 08:00 UTC",1,0.99800000000000000000,"YES"
7875,"2025-09-11 08:01:21.760","💎 $BTC above $114112.62 on Sep 12, 08:00 UTC?","BTC","114112.62","Sep 12, 08:00 UTC",2,0.445,"YES"
7876,"2025-09-11 08:01:55.719","💎 $BTC above $115824.31 on Sep 12, 08:00 UTC?","BTC","115824.31","Sep 12, 08:00 UTC",3,0.16400000000000000000,"NO"
7914,"2025-09-12 08:00:44.493","💎 $BTC above $113392.90 on Sep 13, 08:00 UTC?","BTC","113392.90","Sep 13, 08:00 UTC",1,0.84000000000000000000,"YES"
7916,"2025-09-12 08:01:40.943","💎 $BTC above $115119.70 on Sep 13, 08:00 UTC?","BTC","115119.70","Sep 13, 08:00 UTC",2,0.48100000000000000000,"YES"
7918,"2025-09-12 08:02:33.371","💎 $BTC above $116846.50 on Sep 13, 08:00 UTC?","BTC","116846.50","Sep 13, 08:00 UTC",3,0.999,"NO"
8008,"2025-09-13 08:00:32.794","💎 $BTC above $114108.64 on Sep 14, 08:00 UTC?","BTC","114108.64","Sep 14, 08:00 UTC",1,0.99800000000000000000,"YES"
8009,"2025-09-13 08:01:14.627","💎 $BTC above $115846.33 on Sep 14, 08:00 UTC?","BTC","115846.33","Sep 14, 08:00 UTC",2,0.52000000000000000000,"YES"
8010,"2025-09-13 08:01:52.445","💎 $BTC above $117584.02 on Sep 14, 08:00 UTC?","BTC","117584.02","Sep 14, 08:00 UTC",3,0.10500000000000000000,"NO"
8069,"2025-09-14 08:00:34.381","💎 $BTC above $114130.38 on Sep 15, 08:00 UTC?","BTC","114130.38","Sep 15, 08:00 UTC",1,0.86500000000000000000,"YES"
8070,"2025-09-14 08:01:15.256","💎 $BTC above $115868.41 on Sep 15, 08:00 UTC?","BTC","115868.41","Sep 15, 08:00 UTC",2,0.52,"NO"
8071,"2025-09-14 08:02:00.907","💎 $BTC above $117606.44 on Sep 15, 08:00 UTC?","BTC","117606.44","Sep 15, 08:00 UTC",3,0.05000000000000000000,"NO"
8134,"2025-09-15 08:54:16.323","💎 $BTC above $113229.76 on Sep 16, 08:00 UTC?","BTC","113229.76","Sep 16, 08:00 UTC",2,,"YES"
8135,"2025-09-15 08:55:07.086","💎 $BTC above $114954.07 on Sep 16, 08:00 UTC?","BTC","114954.07","Sep 16, 08:00 UTC",3,0.54000000000000000000,"YES"
8136,"2025-09-15 08:56:48.027","💎 $BTC above $116678.38 on Sep 16, 08:00 UTC?","BTC","116678.38","Sep 16, 08:00 UTC",4,0.54000000000000000000,"NO"
8139,"2025-09-15 09:01:37.723","💎 $BTC above $113229.76 on Sep 16, 08:00 UTC?","BTC","113229.76","Sep 16, 08:00 UTC",1,0.98814591329400056376,"YES"
8215,"2025-09-16 08:00:40.291","💎 $BTC above $114124.29 on Sep 17, 08:00 UTC?","BTC","114124.29","Sep 17, 08:00 UTC",1,0.85000000000000000000,"YES"
8218,"2025-09-16 08:01:22.779","💎 $BTC above $115862.22 on Sep 17, 08:00 UTC?","BTC","115862.22","Sep 17, 08:00 UTC",2,0.49200000000000000000,"YES"
8219,"2025-09-16 08:02:05.599","💎 $BTC above $117600.15 on Sep 17, 08:00 UTC?","BTC","117600.15","Sep 17, 08:00 UTC",3,0.1209999761614074528811,"NO"
8332,"2025-09-17 16:00:35.093","💎 $BTC above $114170.31 on Sep 18, 16:00 UTC?","BTC","114170.31","Sep 18, 16:00 UTC",1,0.77000000000000000000,"YES"
8340,"2025-09-17 16:01:14.909","💎 $BTC above $115908.94 on Sep 18, 16:00 UTC?","BTC","115908.94","Sep 18, 16:00 UTC",2,0.45300000000000000000,"YES"
8344,"2025-09-17 16:01:53.918","💎 $BTC above $117647.57 on Sep 18, 16:00 UTC?","BTC","117647.57","Sep 18, 16:00 UTC",3,0.20000000000000000000,"NO"
8493,"2025-09-19 12:00:39.491","💎 $BTC above $114694.09 on Sep 20, 12:00 UTC?","BTC","114694.09","Sep 20, 12:00 UTC",1,0.91512280038744078360,"YES"
8494,"2025-09-19 12:01:27.297","💎 $BTC above $116440.70 on Sep 20, 12:00 UTC?","BTC","116440.70","Sep 20, 12:00 UTC",2,0.48,"NO"
8495,"2025-09-19 12:02:02.414","💎 $BTC above $118187.31 on Sep 20, 12:00 UTC?","BTC","118187.31","Sep 20, 12:00 UTC",3,0.05000000000000000000,"NO"
8678,"2025-09-21 12:00:42.825","💎 $BTC above $113939.63 on Sep 22, 12:00 UTC?","BTC","113939.63","Sep 22, 12:00 UTC",1,0.93000000000000000000,"NO"
8679,"2025-09-21 12:01:18.456","💎 $BTC above $115674.75 on Sep 22, 12:00 UTC?","BTC","115674.75","Sep 22, 12:00 UTC",2,0.51000000000000000000,"NO"
8680,"2025-09-21 12:01:59.802","💎 $BTC above $117409.87 on Sep 22, 12:00 UTC?","BTC","117409.87","Sep 22, 12:00 UTC",3,0.50000000000000000000,"NO"
8773,"2025-09-22 12:00:46.392","💎 $BTC above $111260.66 on Sep 23, 12:00 UTC?","BTC","111260.66","Sep 23, 12:00 UTC",1,0.00500000000000000000,"YES"
8774,"2025-09-22 12:01:23.810","💎 $BTC above $112954.98 on Sep 23, 12:00 UTC?","BTC","112954.98","Sep 23, 12:00 UTC",2,0.46800000000000000000,"YES"
8775,"2025-09-22 12:01:58.499","💎 $BTC above $114649.30 on Sep 23, 12:00 UTC?","BTC","114649.30","Sep 23, 12:00 UTC",3,0.13700000000000000000,"NO"
8842,"2025-09-23 08:00:42.037","💎 $BTC above $111455.71 on Sep 24, 08:00 UTC?","BTC","111455.71","Sep 24, 08:00 UTC",1,0.88300000000000000000,"YES"
8844,"2025-09-23 08:01:19.803","💎 $BTC above $113153.00 on Sep 24, 08:00 UTC?","BTC","113153.00","Sep 24, 08:00 UTC",2,0.57500000000000000000,"NO"
8846,"2025-09-23 08:02:04.029","💎 $BTC above $114850.29 on Sep 24, 08:00 UTC?","BTC","114850.29","Sep 24, 08:00 UTC",3,0.14500000000000000000,"NO"
8932,"2025-09-24 08:00:32.748","💎 $BTC above $110920.36 on Sep 25, 08:00 UTC?","BTC","110920.36","Sep 25, 08:00 UTC",1,0.90000000000000000000,"YES"
8934,"2025-09-24 08:01:11.597","💎 $BTC above $112609.50 on Sep 25, 08:00 UTC?","BTC","112609.50","Sep 25, 08:00 UTC",2,0.561,"YES"
8936,"2025-09-24 08:01:45.488","💎 $BTC above $114298.64 on Sep 25, 08:00 UTC?","BTC","114298.64","Sep 25, 08:00 UTC",3,0.07600000000000000000,"YES"
